,TITLE,SEASON,REVIEW_RANK,IMAGE,GAIYOU
120,家庭教師ヒットマンREBORN！[リボーン]（TVアニメ動画）,2006年秋アニメ,3.9,https://img.anikore.jp/51PHBMBW3KL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,"運動も勉強も苦手で何事もすぐに諦めてしまう、うだつのあがらない少年・沢田綱吉（通称ツナ）の前に家庭教師として現れたのは、ヒットマンを名乗るリボーンという名の赤ん坊。
リボーンの目的はツナをイタ... ▼もっと読む"
121,デンキ街の本屋さん（TVアニメ動画）,2014年秋アニメ,3.5,https://img.anikore.jp/images/anime/2/3/6/8236/8236.jpg?width=122&height=122&type=crop,"「コミック専門書店 うまのほね」

そこではみんな何かのマニアだったり、コアなファンだったりと濃い目のキャラ多し。

新刊を並べたり、シュリンク掛けたり、女子力の低さに戦慄したり、エロ本... ▼もっと読む"
122,ひだまりスケッチ（TVアニメ動画）,2007年冬アニメ,3.8,https://img.anikore.jp/51OzlVvX3sL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,"憧れのやまぶき高校美術科に、見事合格したゆの。
自宅から遠いため、親元を離れ学校の門前にあるアパート「ひだまり荘」で一人暮らしをすることなった。
隣室に住む同級生の宮子、階下に住む上級生のヒ... ▼もっと読む"
123,アルカナ・ファミリア -La storia della Arcana Famiglia-（TVアニメ動画）,2012年夏アニメ,3.5,https://img.anikore.jp/images/anime/7/4/7/3747/3747.jpg?width=122&height=122&type=crop,地中海に浮かぶ小さな島「レガーロ島」を舞台に、特殊な力を持つ組織「アルカナ・ファミリア<神秘の家族>」のボスの娘・フェリチータ（主人公）を中心とした運命と絆を描く。フェリチータがアル... ▼もっと読む
124,断裁分離のクライムエッジ（TVアニメ動画）,2013年春アニメ,3.2,https://img.anikore.jp/images/anime/9/9/2/3992/3992.jpg?width=122&height=122&type=crop,女性の髪を切ることが大好きな中学生の少年・灰村切は、ある日の帰宅時に偶然立ち寄った洋館で、長く美しい黒髪を持つ少女・武者小路祝と出会う。祝の髪はどんなことをしても切れない、呪われた髪だった。だが... ▼もっと読む
125,輪廻のラグランジェ（TVアニメ動画）,2012年冬アニメ,3.4,https://img.anikore.jp/images/anime/4/4/1/3441/3441.jpg?width=122&height=122&type=crop,主人公・京乃まどかは故郷である千葉県・鴨川の海を心から愛する女子高生。「困っていることがあったら、助っ人しちゃう」のが売りの「鴨女ジャージ部」、ただ一人の部員として、今日も元気に活動中の17歳。... ▼もっと読む
126,いつか天魔の黒ウサギ（TVアニメ動画）,2011年夏アニメ,3.4,https://img.anikore.jp/images/anime/4/7/8/2478/2478.jpg?width=122&height=122&type=crop,「私の毒を、あなたに入れる。決して離れられなくなるように」 そうして僕の物語は、始まった―─はずだったのに。宮阪高校1年、鉄大兎。自分は人生の主役で、頑張れば報われるなんて幻想はもう信じていない... ▼もっと読む
127,モンスター娘のいる日常（TVアニメ動画）,2015年夏アニメ,3.5,https://img.anikore.jp/images/anime/3/2/5/9325/9325.jpg?width=122&height=122&type=crop,"人間以外の種族との交流が認められた日本が舞台となる。

主人公・来留主公人（くるす・きみひと）の家に、下半身が蛇のラミア族のミーア、鳥の翼と脚をもつハーピー族のパピ、下半身が馬のケンタウロス... ▼もっと読む"
128,トータル・イクリプス マブラヴオルタネイティヴ on TV（TVアニメ動画）,2012年夏アニメ,3.5,https://img.anikore.jp/images/anime/6/4/2/3642/3642.jpg?width=122&height=122&type=crop,1973年、地球に襲来した異星起源種「BETA」によって引き起こされた戦争は、人類を滅亡の淵へと追いやった。圧倒的な物量で迫るBETAに対し、人類は対BETA戦、人型兵器「戦術機」を実用化して戦... ▼もっと読む
129,銀河機攻隊 マジェスティックプリンス（TVアニメ動画）,2013年春アニメ,3.7,https://img.anikore.jp/images/anime/0/0/7/4007/4007.jpg?width=122&height=122&type=crop,"地球暦2110年。
宇宙に進出を果たした人類は、数多の資源小惑星を手中に収め、その未来と繁栄は約束されたかに思えた。しかし、外宇宙への橋頭保たる木星圏に、汎銀河統一帝国を名乗る謎の勢力・ウルガ... ▼もっと読む"
130,さばげぶっ！（TVアニメ動画）,2014年夏アニメ,3.5,https://img.anikore.jp/images/anime/6/9/8/7698/7698.jpg?width=122&height=122&type=crop,主人公・園川モモカは転校してきた梧桐学園高校でなぜかサバゲ部に入ることに。しかしその部員たちは部長の 鳳美煌を筆頭に、一癖も二癖もあるメンバーばかりだった! ギャグ満載で贈るなんでもありの女子高... ▼もっと読む
131,大図書館の羊飼い（TVアニメ動画）,2014年秋アニメ,3.4,https://img.anikore.jp/images/anime/0/5/2/8052/8052.jpg?width=122&height=122&type=crop,学生数5万人、教職員8000人を数える国内有数の学校法人「汐美学園」。数多くの学生寮、各種スポーツ施設はもちろん、カフェレストランから路面電車まで備える充実ぶりで、特に「大図書館」は国立図書館に... ▼もっと読む
132,対魔導学園35試験小隊（TVアニメ動画）,2015年秋アニメ,3.4,https://img.anikore.jp/images/anime/9/9/9/7999/7999.jpg?width=122&height=122&type=crop,魔力を持つ人間が滅びようとしている世界ーー武力の頂点の座は剣から魔法、そして銃へと移り変わっていた。残存する魔力の脅威を取り締まる『異端査問間』の育成機関、通称『対魔導学園』に通う草薙タケルは、... ▼もっと読む
133,ローゼンメイデン トロイメント（TVアニメ動画）,2005年秋アニメ,3.8,https://img.anikore.jp/51Kb9zl54GL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,生きたアンティークの人形とその下僕となった中学生の少年の不思議な戦いを描く。ジュンは二学期から登校するため勉強中。一方ドールたちは、以前と変わらず賑やかな日常を送っていた。そこに薔薇水晶と名乗る... ▼もっと読む
134,俺、ツインテールになります。（TVアニメ動画）,2014年秋アニメ,3.3,https://img.anikore.jp/images/anime/0/5/3/8053/8053.jpg?width=122&height=122&type=crop,少女向けの髪型「ツインテール」をこよなく愛する高校1年生男子・観束総二は、ある日突然、異世界からやって来た美少女・トゥアールからツインテールの幼女戦士「テイルレッド」に変身する力を授けられる。属... ▼もっと読む
135,BAMBOO BLADE バンブーブレード（TVアニメ動画）,2007年秋アニメ,3.7,https://img.anikore.jp/images/anime/0/9/5/1095/1095.jpg?width=122&height=122&type=crop,室江高校の剣道部顧問、「コジロー」こと石田虎侍は、その日の食事にも困る貧乏生活の日々を送っていた。そんなある日、高校時代の先輩である石橋賢三郎から練習試合の話を持ちかけられる。それも、石橋が顧問... ▼もっと読む
136,ローゼンメイデン （スタジオディーン版）（TVアニメ動画）,2013年夏アニメ,3.6,https://img.anikore.jp/images/anime/0/7/9/6079/6079.jpg?width=122&height=122&type=crop,"ひきこもりの中学生・桜田ジュンの元に届いた一通のダイレクトメール。

まきますか　まきませんか

その選択により世界は枝分かれした。
「まきます」を選んだジュンは真紅と出会い、
「ま... ▼もっと読む"
137,乃木坂春香の秘密ぴゅあれっつぁ♪（TVアニメ動画）,2009年秋アニメ,3.6,https://img.anikore.jp/51rwGT9x6lL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,白城学園の乃木坂春香は清楚で可憐、成績優秀なパーフェクトなお嬢様。だが、彼女には、アニメやマンガが大好きなアキバ系という秘密が！それを学園で唯一知るのが、春香と親しい(でも恋人未満の&#... ▼もっと読む
138,ぎんぎつね（TVアニメ動画）,2013年秋アニメ,3.5,https://img.anikore.jp/images/anime/6/5/6/7656/7656.jpg?width=122&height=122&type=crop,ここはとある町の小さな稲荷神社。主人公まことは十五代目にあたる跡取りの女の子。現在の神主はお父さんですが、神さまの使いである“神使”の狐・銀太郎の姿が見えるのは、正式な跡取りのまことだけなのです... ▼もっと読む
139,探偵オペラ ミルキィホームズ（TVアニメ動画）,2010年秋アニメ,3.7,https://img.anikore.jp/51BlKt9wS4L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,架空の怪盗や探偵が活躍する近未来の世界を舞台としている。この世界では「トイズ」と呼ばれる特殊能力を持つ人間が存在し、トイズの力を振るう「探偵」と「怪盗」が互いに争いあっている。物語は将来探偵にな... ▼もっと読む
140,もやしもん（TVアニメ動画）,2007年秋アニメ,3.7,https://img.anikore.jp/41GiFDHiDSL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,「某農業大学」に入学した沢木 惣右衛門 直保（さわき そうえもん ただやす）は、菌やウイルスを視認し、会話する事ができるという不思議な能力を持っていた。彼は、菌やウイルスに関する様々な騒動に巻き... ▼もっと読む
141,ラストエグザイル-銀翼のファム-（TVアニメ動画）,2011年秋アニメ,3.6,https://img.anikore.jp/images/anime/9/7/1/2971/2971.jpg?width=122&height=122&type=crop,「決めた！私はあの戦艦を盗む！」 全ての命の源－グラン・レイク。その聖なる湖で、アデス連邦とトゥラン王国が砲撃戦を開始する。圧倒的な艦隊戦力で全世界の制圧を目指すアデス連邦を前に、壊滅寸前に陥る... ▼もっと読む
142,D.C.ダカーポ（TVアニメ動画）,2003年夏アニメ,3.5,https://img.anikore.jp/51zmaznrCfL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,"7年前から1年中枯れない桜が咲いているという不思議な島「初音島」。
主人公朝倉純一はそんな初音島の風見学園付属に通う3年生。彼には不思議な力があった。一つは「何も無いところから和菓子を生み出す... ▼もっと読む"
143,普通の女子校生が【ろこどる】やってみた。（TVアニメ動画）,2014年夏アニメ,3.8,https://img.anikore.jp/images/anime/9/8/7/7987/7987.jpg?width=122&height=122&type=crop,地方の小都市・流川市に住む女子高生・宇佐美奈々子は市役所に勤務する叔父に懇願され、町おこしを目的とした動物園でのステージショーに出ることとなった。そこで出会ったのは高校の先輩で、やはりステージに... ▼もっと読む
144,心霊探偵 八雲（TVアニメ動画）,2010年秋アニメ,3.5,https://img.anikore.jp/51tAkz-qCbL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,生まれながらの“赤い瞳“で死者の魂を見ることのできる大学生斉藤八雲が、大学の友人小沢晴香や「未解決特殊事件捜査室」の後藤刑事らのもちこむ怪事件をその能力で解決する。 ▼もっと読む
145,サムライチャンプルー 2ndシーズン（TVアニメ動画）,2005年冬アニメ,4.0,https://img.anikore.jp/51cP3YRqvTL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,安芸へやってきた三人組。『昔、世話になった』という道場へ向かったジンだったが、昔日の面影今いずこ。そこは剣術ではなく、タギングに夢中になっている恩師の息子達のたまり場になっていた。一方ムゲンは、... ▼もっと読む
146,長門有希ちゃんの消失（TVアニメ動画）,2015年春アニメ,3.5,https://img.anikore.jp/images/anime/1/6/7/8167/8167.jpg?width=122&height=122&type=crop,"これは、少し内気な普通の少女、長門有希の物語

「涼宮ハルヒ」シリーズのスピンオフ作品が、５年の時を経て、ついにアニメ化!
「涼宮ハルヒちゃんの憂鬱」のぷよが描く話題作がついにアニメ化!... ▼もっと読む"
147,帰宅部活動記録（TVアニメ動画）,2013年夏アニメ,3.2,https://img.anikore.jp/images/anime/5/6/4/7564/7564.jpg?width=122&height=122&type=crop,高校生になったばかりの安藤夏希は、友人に部活動をどうするのか尋ねられ迷っていた。迷った挙げ句、上下関係が面倒な事もあり「帰宅部でいいかな～」と言って帰ろうとした時、そこには、帰宅部が存在したので... ▼もっと読む
148,こばと。（TVアニメ動画）,2009年秋アニメ,3.9,https://img.anikore.jp/images/anime/3/8/8/1388/1388.jpg?width=122&height=122&type=crop,"ある一軒のアパートに、とある目的のために奮起する少女が1人やって来た。彼女の名前は花戸小鳩。彼女の目的は「行きたい所」に行く為に、人間の傷付いた心を癒しその心で「ビン」を一杯にすること。
お目... ▼もっと読む"
149,特例措置団体ステラ女学院高等科Ｃ３部（TVアニメ動画）,2013年夏アニメ,3.1,https://img.anikore.jp/images/anime/5/2/1/7521/7521.jpg?width=122&height=122&type=crop,"高まる鼓動、膨らむ妄想・・・。
憧れていた「ステラ女学院」への入学が決まり、
高校での新生活に胸を躍らせる大和ゆら。
「もしかしたら……ここなら私、変われるかも！」
期待に胸を膨らませ寮... ▼もっと読む"
150,Fate／kaleid liner プリズマ☆イリヤ 2wei（TVアニメ動画）,2014年夏アニメ,3.7,https://img.anikore.jp/images/anime/0/4/5/8045/8045.jpg?width=122&height=122&type=crop,とある夜、バスルームに飛び込んできたマジカルルビーの、軽妙かつ巧妙なトークに騙されて、魔法少女になってしまったイリヤ。ルビーの元の持ち主である凛に言われるがままに“クラスカード”を回収することに... ▼もっと読む
151,今日からマ王！（TVアニメ動画）,2004年春アニメ,3.7,https://img.anikore.jp/518HFEBAWSL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,平凡な高校生・渋谷有利は、カツアゲにあっている中学時代の同級生、村田健を助けようとしたが返り討ちにあい、無国籍風高校生たち（彼らも同じく同級生）に公衆トイレで便器に顔を突っ込まれそうになったとこ... ▼もっと読む
152,棺姫のチャイカ AVENGING BATTLE（TVアニメ動画）,2014年秋アニメ,3.5,https://img.anikore.jp/images/anime/9/8/5/7985/7985.jpg?width=122&height=122&type=crop,"航天要塞ソアラでの戦いから1ヶ月後、亡き父・禁断皇帝の遺体を求め、チャイカ、そしてトールとアカリ、フレドリカの一行は旅を続けていた。
次なる遺体の所持者は、皇帝を討伐した八英雄のひとり、クロー... ▼もっと読む"
153,緋弾のアリアAA（TVアニメ動画）,2015年秋アニメ,3.4,https://img.anikore.jp/images/anime/0/5/9/9059/9059.jpg?width=122&height=122&type=crop,"緋弾のアリアのスピンオフ作品。


武装を許可されたなんでも屋「武偵」を育成する教育機関、東京武偵高校。

ここには一人の先輩の下で、後輩が直接訓練を受ける特訓制度「戦姉妹(ア... ▼もっと読む"
154,あずまんが大王（TVアニメ動画）,2002年春アニメ,3.7,https://img.anikore.jp/51u86vzCnOL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,舞台は、とある高校。10歳だが優秀なので編入してきた美浜ちよ、元気が取り柄の滝野智、一見恐そうだが実は動物好きの榊、関西人というだけであだ名が決まった大阪こと春日歩や、恐らく登場人物中もっとも自... ▼もっと読む
155,閃乱カグラ（TVアニメ動画）,2013年冬アニメ,3.3,https://img.anikore.jp/images/anime/9/3/9/3939/3939.jpg?width=122&height=122&type=crop,"権力者が欲を満たすための道具として使う「悪忍」たちに対抗するため、政府は国家所属の忍「善忍」を育成する機密プロジェクトを立ち上げた。
学生数1000人以上のマンモス進学校「国立半蔵学院」には、... ▼もっと読む"
156,ゆるゆり さん☆ハイ！（TVアニメ動画）,2015年秋アニメ,3.9,https://img.anikore.jp/images/anime/2/9/3/9293/9293.jpg?width=122&height=122&type=crop,"ゆるゆりの主人公・赤座あかりだよ！！「ゆるゆり」がテレビに帰ってきたよ―！
夏休みも終わって学校も始まったし、またこれからごらく部のみんなで楽しいことたくさんしたいな！じゃあさっそく部室いこう！ ▼もっと読む"
157,いちご100％（TVアニメ動画）,2005年春アニメ,3.4,https://img.anikore.jp/images/anime/7/4/5/745/745.jpg?width=122&height=122&type=crop,中学三年生の真中淳平はある日の放課後、学校の屋上で偶然から美少女の「いちごパンツ」を目撃してしまう。以来、真中はその少女が誰であるかを探し求めるようになる。少女の名は東城綾。しかし真中は、その少... ▼もっと読む
158,薄桜鬼　碧血録[へっけつろく] 第2期（TVアニメ動画）,2010年秋アニメ,4.0,https://img.anikore.jp/61LId3v43hL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,幕末、文久三年から物語は始まる。主人公・雪村千鶴は江戸育ちの蘭学医の娘。父・綱道は京で仕事をしており離れて生活をしていた。ある日、父との連絡が取れなくなり心配になった千鶴は、男装をして京の町を訪... ▼もっと読む
159,"Wake Up,Girls！（TVアニメ動画）",2014年冬アニメ,3.2,https://img.anikore.jp/images/anime/6/7/3/7673/7673.jpg?width=122&height=122&type=crop,"時はアイドル戦国時代。これは、この荒波を生き抜く７人の少女達「Wake Up, Girls！」の物語である。東北・仙台にある廃業寸前の弱小プロダクション、グリーンリーヴズ・エンタテインメント。か... ▼もっと読む"
160,ハヤテのごとく！ CAN'T TAKE MY EYES OFF YOU（TVアニメ動画）,2012年秋アニメ,3.4,https://img.anikore.jp/images/anime/7/9/7/3797/3797.jpg?width=122&height=122&type=crop,"3度目となるTVシリーズは「新しいハヤテのごとく！」を謳い、畑が原案を務めた物語を展開。
週刊少年サンデー31号にはアニメの絵コンテらしきものが掲載されており、その用紙には
「manglob... ▼もっと読む"
161,げんしけん二代目（TVアニメ動画）,2013年夏アニメ,3.6,https://img.anikore.jp/images/anime/0/8/5/6085/6085.jpg?width=122&height=122&type=crop,椎応大学現代視覚文化研究会、通称「現視研」。その新会長となった荻上千佳は、昨年の新歓活動の反省を踏まえ、新入生の会員獲得を目指していた。新歓会場では、相変わらずコスプレをして自分だけが楽しんでい... ▼もっと読む
162,かのこん（TVアニメ動画）,2008年春アニメ,3.3,https://img.anikore.jp/51GXo8EekKL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,"『かのこん』は、著：西野かつみ、イラスト：狐印のライトノベル作品。また、それを元にした山木鈴の漫画作品。
【ストーリー】田舎から都会の薫風高校に転校した小山田耕太は、転校初日に学校一の美少女と... ▼もっと読む"
163,ウィザード・バリスターズ～弁魔士セシル（TVアニメ動画）,2014年冬アニメ,3.3,https://img.anikore.jp/images/anime/6/9/7/7697/7697.jpg?width=122&height=122&type=crop,"2018年、東京
人間と魔術使いが共存する世界。
社会秩序を守るのは警察。
魔術使いの被告を弁護するのは、弁魔士。

これは、最年少弁魔士・須藤セシルと、彼女を取り巻く仲間達の物語である。 ▼もっと読む"
164,ハヤテのごとく！ Cuties（TVアニメ動画）,2013年春アニメ,3.5,https://img.anikore.jp/images/anime/0/0/1/4001/4001.jpg?width=122&height=122&type=crop,"「執事との、美しく大切な毎日！」
新シリーズは、畑先生の原案によるアニメオリジナルストーリー。
執事とお嬢様の輝くような毎日。
それは永遠に続くと思っていたけれど！？
今まで以上に鮮やか... ▼もっと読む"
165,ちょびっツ（TVアニメ動画）,2002年春アニメ,3.7,https://img.anikore.jp/51MC17JZ4SL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,ヒト形の情報端末である、パソコンと呼ばれる機械の普及した東京。主人公の本須和秀樹（もとすわひでき）は大学受験に失敗した浪人生。北海道から上京した日、コンビニの帰り際に捨てられていたヒト形パソコン... ▼もっと読む
166,少女たちは荒野を目指す（TVアニメ動画）,2016年冬アニメ,3.2,https://img.anikore.jp/images/anime/2/1/0/10210/10210.jpg?width=122&height=122&type=crop,神奈川県、金沢百景。風光明媚なその地で学生生活を送る少年、北条文太郎には、将来の夢がなかった。やりたいことを見つけられない、そんな焦りを抱き始めていたある日、彼はミステリアスな同級生の少女から、... ▼もっと読む
167,To LOVEる－とらぶる－ダークネス2nd（TVアニメ動画）,2015年夏アニメ,3.7,https://img.anikore.jp/images/anime/8/4/5/8845/8845.jpg?width=122&height=122&type=crop,"TVシリーズ第2期（ダークネス）でも、監督に大槻敦史さん、キャラクターデザインに岡勇一さん、アニメーション制作にXEBECと、これまでと同じスタッフが再び集結。

キャストも変更なしとなる。 ▼もっと読む"
168,ひだまりスケッチ×365（TVアニメ動画）,2008年夏アニメ,3.9,https://img.anikore.jp/61Xm%2BDtX-mL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,"『ひだまりスケッチ×365』は、「ひだまりスケッチ」の第2期シリーズ。
「365」とは、1年の365日と人間の平熱である36.5℃との2つの意味があり、蒼樹うめ自身の案によるものである。 ▼もっと読む"
169,スクールランブル（TVアニメ動画）,2004年秋アニメ,3.8,https://img.anikore.jp/images/anime/6/9/2/692/692.jpg?width=122&height=122&type=crop,"塚本天満（つかもと てんま）は一途でシャイ、そしてちょっとお茶目な16歳の高校2年生。多くの女の子がそうであるように、彼女も恋をしていた。
でも、大好きな人・同級生の烏丸大路（からすま おおじ... ▼もっと読む"
170,BRAVE10 [ブレイブテン]（TVアニメ動画）,2012年冬アニメ,3.5,https://img.anikore.jp/images/anime/4/9/7/3497/3497.jpg?width=122&height=122&type=crop,時は戦国――関ヶ原の戦いが始まる約1年前のこと。信ずるべき道を見出せずに生きていた若き伊賀忍者・霧隠才蔵（キリガクレサイゾウ）は、出雲から逃げてきた巫女・伊佐那海(イサナミ)が刺... ▼もっと読む
171,D.C.II S.S. ダ・カーポII セカンドシーズン（TVアニメ動画）,2008年春アニメ,3.8,https://img.anikore.jp/51dbvblBvqL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,"『D.C.II S.S. ～ダ・カーポII セカンドシーズン～』はD.C.II ～ダ・カーポII～の第2期シリーズ。
一年中、桜の花が咲いている三日月の形をした不思議な島“初音島”を舞台に繰り... ▼もっと読む"
172,旦那が何を言っているかわからない件 2スレ目（TVアニメ動画）,2015年春アニメ,3.4,https://img.anikore.jp/images/anime/8/7/9/8879/8879.jpg?width=122&height=122&type=crop,"「旦那が何を言っているかわからない件」は、真面目で仕事熱心なOLのカオルと、某巨大ネット掲示板に入り浸っているオタクの旦那・ハジメ、2人の日常を綴った4コママンガ。

作者の理想と妄想が入り... ▼もっと読む"
173,おくさまが生徒会長！（TVアニメ動画）,2015年夏アニメ,3.3,https://img.anikore.jp/images/anime/0/8/5/9085/9085.jpg?width=122&height=122&type=crop,"生徒会長・若菜羽衣を嫁にもらうことになった生徒会副会長を描くエロコメディ。
新設校・星風高等学校の最初の生徒会長に当選したのは優等生の美少女・若菜羽衣。副会長の和泉隼人は自由すぎる彼女の言動を... ▼もっと読む"
174,戦姫絶唱シンフォギアＧ (第2期)（TVアニメ動画）,2013年夏アニメ,3.8,https://img.anikore.jp/images/anime/0/8/0/6080/6080.jpg?width=122&height=122&type=crop,"風鳴 翼と雪音 クリス、そして――立花 響。

運命に翻弄された少女たちは、
ＦＧ式回天特機装束「シンフォギア」にてその身を鎧い、
数多の戦いと幾多のすれ違いを経て、決戦の地に集結した。... ▼もっと読む"
175,エスカ＆ロジーのアトリエ～黄昏の空の錬金術士～（TVアニメ動画）,2014年春アニメ,3.3,https://img.anikore.jp/images/anime/9/0/0/7900/7900.jpg?width=122&height=122&type=crop,"ここは何度目かの黄昏を迎え、徐々に終わりの時を迎えつつある世界。
その世界に存在する「黄昏の大地」の 遙か西方にある、かつて錬金術で繁栄した国家が存在した地方。
そこではいつか訪れる「黄昏の... ▼もっと読む"
176,新妹魔王の契約者 BURST(バースト）（TVアニメ動画）,2015年秋アニメ,3.2,https://img.anikore.jp/images/anime/3/6/1/9361/9361.jpg?width=122&height=122&type=crop,先代魔王の娘である澪と、その妹でありサキュバスの万理亜。ゾルギアとの戦いを終えた刃更は、その2人の妹との平穏な生活を取り戻していた。 学園では体育祭の準備に追われる刃更だったが、ある日、魔法で操... ▼もっと読む
177,超次元ゲイム ネプテューヌ THE ANIMATION（TVアニメ動画）,2013年夏アニメ,3.5,https://img.anikore.jp/images/anime/5/4/8/7548/7548.jpg?width=122&height=122&type=crop,ここは、ゲイムギョウ界。「女神」と呼ばれる存在が国を司る、現実とは異なる世界である。　四人の女神が統治する四つの国家の名は、プラネテューヌ、ラステイション、ルウィー、リーンボックス。各国の間では... ▼もっと読む
178,幻影ヲ駆ケル太陽（TVアニメ動画）,2013年夏アニメ,3.3,https://img.anikore.jp/images/anime/0/8/3/6083/6083.jpg?width=122&height=122&type=crop,"占い師だった亡き母に憧れ
タロットカードに夢中な日々をおくる太陽あかり、12歳

伯父夫婦と従姉妹の４人で暮らす平穏な日常に、それはゆっくりと忍び寄る

ある夜、就寝中のあかりを魔物が... ▼もっと読む"
179,世界一初恋（TVアニメ動画）,2011年春アニメ,3.9,https://img.anikore.jp/images/anime/1/0/3/2103/2103.jpg?width=122&height=122&type=crop,小野寺出版の御曹司小野寺律はコネ入社と言われるのが嫌で父親の会社をやめて新しく文芸をやろうと意気込んで丸川書店に入社する。だが配属されたのは、変人ばかりで他の編集から避けられ、乙女部とまで言われ... ▼もっと読む
180,君が主で執事が俺で（TVアニメ動画）,2008年冬アニメ,3.4,https://img.anikore.jp/51RXo2ZpDpL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,"『君が主で執事が俺で』は、みなとそふとより2007年に発売された18禁恋愛アドベンチャーゲーム。通称『きみある』。
主人公・上杉錬と姉・上杉美鳩は、父・上杉巌の家庭内暴力がきっかけで家出する。... ▼もっと読む"
181,三者三葉（TVアニメ動画）,2016年春アニメ,3.6,https://img.anikore.jp/images/anime/1/2/8/10128/10128.jpg?width=122&height=122&type=crop,元気で食いしん坊の小田切双葉、天使のような悪魔の委員長の葉山照、凋落した元・お嬢様の西川葉子という、名前に「葉」の字がつく“三者三様”の性格の女子高生が織り成すキュートで愉快な日常模様が描かれる。 ▼もっと読む
182,そにアニ-SUPER SONICO THE ANIMATION-（TVアニメ動画）,2014年冬アニメ,3.4,https://img.anikore.jp/images/anime/7/5/2/7752/7752.jpg?width=122&height=122&type=crop,"大学の講義が終わり、アルバイト先へと向かったすーぱーそに子の本日のお仕事は雑誌グラビア撮影。
水着姿でがんばってポーズを取る彼女に対して、もう少しアピールが欲しいという雑誌担当者から予備の衣装... ▼もっと読む"
183,アスラクライン（TVアニメ動画）,2009年春アニメ,3.4,https://img.anikore.jp/611bWjyvELL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,"高校1年生を期に一人暮らしを始めることにした主人公・夏目智春。彼は3年前から自称守護霊で幼馴染の美少女水無神操緒に取り憑かれていた。
智春の兄、夏目直貴が暮らしていたオンボロ屋敷・鳴桜邸（めい... ▼もっと読む"
184,キャプテン・アース（TVアニメ動画）,2014年春アニメ,3.3,https://img.anikore.jp/images/anime/8/5/8/7858/7858.jpg?width=122&height=122&type=crop,高校2年生の真夏ダイチは、夏休みが始まる前の晩にテレビで、種子島上空に突如として不思議な丸い虹が浮かぶのを目にする。「僕はあの虹を前に見たコトがある・・・ 」激しい胸騒ぎに突き動かされ、ひとり種... ▼もっと読む
185,DOG DAYS″（TVアニメ動画）,2015年冬アニメ,3.6,https://img.anikore.jp/images/anime/1/8/9/8189/8189.jpg?width=122&height=122&type=crop,"新時代勇者系エンターテイメント、再演！
楽しかった夏　―あれから一つの季節が過ぎて、３人の勇者が、またまたフロニャルドへ帰ってくる！
今度の舞台は秋。
敵か味方か、謎の少女・シャルも新たに... ▼もっと読む"
186,ひだまりスケッチ×ハニカム（TVアニメ動画）,2012年秋アニメ,3.9,https://img.anikore.jp/images/anime/6/9/7/3697/3697.jpg?width=122&height=122&type=crop,"『ひだまりスケッチ×ハニカム』は、「ひだまりスケッチ」の第4期シリーズ。
憧れのやまぶき高校美術科に、見事合格したゆの。
自宅から遠いため、親元を離れ学校の門前にあるアパート「ひだまり荘」で... ▼もっと読む"
187,SHOW BY ROCK！！（TVアニメ動画）,2015年春アニメ,3.7,https://img.anikore.jp/images/anime/4/6/2/8462/8462.jpg?width=122&height=122&type=crop,音楽都市【MIDICITY】。ゴスロリ好きなネコの女の子【シアン】は、通りすがの怪しい音楽事務所社長【有栖川メイプル】にスカウトされる。優等生ウサギの【チュチュ】、ネットギークイヌの【レトリー】... ▼もっと読む
188,けんぷファー fur die Liebe（TVアニメ動画）,2011年春アニメ,3.5,https://img.anikore.jp/images/anime/8/2/2/2822/2822.jpg?width=122&height=122&type=crop,いたって普通の男子高校生・瀬能ナツルは、ある朝目覚めると、とんでもない美少女になっていた！　さらに突然しゃべりだしたぬいぐるみから、戦うための存在「ケンプファー」に選ばれたと告げられる。しかも、... ▼もっと読む
189,マケン姫っ！ 通（TVアニメ動画）,2014年冬アニメ,3.2,https://img.anikore.jp/images/anime/6/9/4/7694/7694.jpg?width=122&height=122&type=crop,"春恋、イナホ、コダマら３人の美少女たちとの同居生活に、相変わらずラッキースケベなトラブル続きのタケル。それでも魔導検警機構――通称マケンキの一員として、日々楽しい学園生活を送っていた。
ところ... ▼もっと読む"
